epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.25622303759664056,0.8033746273962863,0.25495132784815927,0.9348958333333334,0.0005573770491803278
2,0.19566629257628587,0.8280143298602565,0.3230631733142429,0.9375,0.0009968593341909892
3,0.17946729748471965,0.852571991139552,0.3951494153329276,0.94140625,0.0008762397501349779
4,0.16085939169899235,0.8360270188968195,0.3809613861108044,0.9401041666666666,0.0007702150879087879
5,0.1491342129988399,0.8489895260754232,0.37148291750646595,0.9375,0.0006770193677597475
6,0.1389908968069689,0.857904668143408,0.39591477407453285,0.9427083333333334,0.0005951002927848235
7,0.12811341887809397,0.8339212951568354,0.3522170346592998,0.9388020833333334,0.0005230933933905671
8,0.12023422237091917,0.8328000656329477,0.3789238401279925,0.9348958333333334,0.00045979930026315174
9,0.11334608212052806,0.8389805015451091,0.41265251379294954,0.9427083333333334,0.00040416376730002194
10,0.10846959882817132,0.8267290179670196,0.395842968145667,0.9401041666666666,0.00035526011175888913
11,0.10267329461327414,0.8413596959006755,0.394310237062033,0.9388020833333334,0.0003122737791417343
12,0.09846119631112106,0.8320070008477589,0.39154617094617045,0.94140625,0.00027448877572172506
13,0.0934828484688348,0.8316788361090601,0.3880728976800458,0.94140625,0.00024127574272899294
14,0.08995522814613532,0.8320616949708753,0.398246124596745,0.9401041666666666,0.00021208147355520346
15,0.08703923558558875,0.8301747477233571,0.37453214990683564,0.9401041666666666,0.0001864196993722138
16,0.08499888816802967,0.8221073645636776,0.36618594350453776,0.9388020833333334,0.00016386298968721925
17,0.08233019002387679,0.8264555473514371,0.3758747869092056,0.9401041666666666,0.00014403563292751412
18,0.0803932135364389,0.8285612710914212,0.3794171460239909,0.9388020833333334,0.00012660737847167283
19,0.07843894729527032,0.826209423797413,0.3750950885422698,0.9401041666666666,0.00011128793589247607
20,0.07640651331805601,0.8278502474909071,0.4002943807106781,0.9401041666666666,0.0001
