epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.24214506718685957,0.6910472124560522,0.1262937340075471,0.9375,0.0005573770491803278
2,0.2008600527254062,0.7241022099447514,0.1580474014127198,0.9401041666666666,0.0009929473692403016
3,0.17905458948779396,0.7479281767955801,0.2015765916338307,0.9375,0.0007428508751691165
4,0.15856773366894178,0.7809203917629332,0.2756628626171682,0.9388020833333334,0.0005557469004240602
5,0.14570648828899957,0.7752699648417881,0.2862537374353846,0.94140625,0.0004157693389815779
6,0.1371004551164503,0.7834630838774486,0.2656610179808913,0.9375,0.0003110483263249423
7,0.12813145824806477,0.7800414364640884,0.27764437687976695,0.94140625,0.00023270369466526404
8,0.12374524054367368,0.7746421396283275,0.27373693265185217,0.94140625,0.00017409194947506194
9,0.11827590537628507,0.7811087393269714,0.28293252953990716,0.9440104166666666,0.00013024291219623527
10,0.11472734848294801,0.7827096936212959,0.28175667766130064,0.9427083333333334,0.0001
