epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.23922157472347824,0.7523955431754875,0.2986639979177131,0.9375,0.0005573770491803278
2,0.2038776556832519,0.7562395543175489,0.3445823248947329,0.9427083333333334,0.0009979798666177075
3,0.18147055807758153,0.7871587743732591,0.3162694444144529,0.94140625,0.0009185752805548271
4,0.16511472375170003,0.816183844011142,0.422598806112202,0.9440104166666666,0.000845488545681857
5,0.15218071857603585,0.8082451253481894,0.39504562379282876,0.9427083333333334,0.0007782169801558843
6,0.13971379043428395,0.7776880222841226,0.3356026748267307,0.9401041666666666,0.0007162978981749909
7,0.13249657180432867,0.8287186629526462,0.44836199533283505,0.94140625,0.0006593054276805092
8,0.12105323986067035,0.8069637883008357,0.4207477262419911,0.9505208333333334,0.0006068475812598103
9,0.11400552908700656,0.8173537604456824,0.4176934595355224,0.94140625,0.000558563560103646
10,0.10833905761440595,0.8119777158774373,0.3782578573041781,0.9440104166666666,0.000514121272474983
11,0.09842233912549853,0.82016713091922,0.3771705017591491,0.94140625,0.00047321504962165604
12,0.0925125226348154,0.8058774373259052,0.3630621083250094,0.9401041666666666,0.00043556354342315785
13,0.08835201459081192,0.7938161559888579,0.346931311419066,0.9401041666666666,0.00040090779131183197
14,0.08429256584343871,0.803342618384401,0.3588506213604364,0.9375,0.0003690094351592282
15,0.08063558438353664,0.7926462395543176,0.33916764596173815,0.9375,0.00033964908187733166
16,0.07760153861519525,0.815376044568245,0.3824450204910439,0.9401041666666666,0.00031262479445907845
17,0.07303806829712982,0.7983565459610028,0.37592574192973954,0.9427083333333334,0.0002877507030797126
18,0.07058844287554181,0.7996378830083566,0.34090253290068107,0.93359375,0.0002648557267063065
19,0.06894771665395276,0.8062395543175488,0.3682739678237585,0.94140625,0.00024378239642282705
20,0.0658200896928102,0.7973259052924792,0.3499595816761285,0.9375,0.0002243857723777181
21,0.06313945636213796,0.79991643454039,0.36244608257355615,0.9401041666666666,0.0002065324469048931
22,0.06232471594480964,0.794401114206128,0.3466287904772567,0.9388020833333334,0.00019009962696172383
23,0.05919778855078346,0.7982729805013926,0.355166964654046,0.9427083333333334,0.00017497428957314305
24,0.05879748656558312,0.799192200557103,0.34972109965194104,0.9348958333333334,0.000161052404473106
25,0.05627173679782366,0.7928133704735376,0.35278808693410707,0.9348958333333334,0.00014823821859683188
26,0.05534486896623441,0.7916434540389972,0.33664174588073664,0.9361979166666666,0.0001364435975026478
27,0.053333738008589766,0.7910584958217269,0.34579170876311016,0.9388020833333334,0.00012558741919381397
28,0.05201870893559805,0.7911977715877437,0.35011968787250647,0.9361979166666666,0.00011559501617110823
29,0.050693849669542254,0.7933147632311978,0.3454093108651161,0.9361979166666666,0.00010639766187867449
30,0.05021745229245928,0.8018941504178273,0.36044340987657386,0.9375,0.0001
