epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.2383235577887636,0.7010814708002884,0.18890089980022534,0.953125,0.0005573770491803278
2,0.1955418565530118,0.7377433309300648,0.19353335397512605,0.9479166666666666,0.0009968593341909892
3,0.17662657785221814,0.7239365537130498,0.17392766961659048,0.9518229166666666,0.0008762397501349779
4,0.1586005398473604,0.7387527036770007,0.2264597083701705,0.953125,0.0007702150879087879
5,0.14551014004926371,0.729884643114636,0.22842106449009297,0.9453125,0.0006770193677597475
6,0.1338891697426637,0.723828406633021,0.21827916699212596,0.94921875,0.0005951002927848235
7,0.1243564439861755,0.7437635183850037,0.20361090691860442,0.94921875,0.0005230933933905671
8,0.11623830941876745,0.7289473684210527,0.21420569386955934,0.9466145833333334,0.00045979930026315174
9,0.10839998976486485,0.7321917808219178,0.2125729220154173,0.9479166666666666,0.00040416376730002194
10,0.10295132238690446,0.7376712328767123,0.21145738130953984,0.9453125,0.00035526011175888913
11,0.09680997442484386,0.7321196827685653,0.22946035177749982,0.9479166666666666,0.0003122737791417343
12,0.09279611490182275,0.726928622927181,0.2050321663948949,0.9401041666666666,0.00027448877572172506
13,0.08814251796925456,0.7302090843547225,0.21384219871057183,0.9453125,0.00024127574272899294
14,0.08413118510166319,0.7273972602739727,0.21559361428413887,0.9453125,0.00021208147355520346
15,0.08108935589955105,0.7288392213410237,0.21648072916300817,0.9440104166666666,0.0001864196993722138
16,0.07839309395389343,0.7310742609949532,0.21259230284708805,0.9440104166666666,0.00016386298968721925
17,0.07655600926316367,0.7212689257390051,0.20386186447589524,0.9466145833333334,0.00014403563292751412
18,0.07390403372000873,0.7299567411679885,0.21500639525027884,0.9427083333333334,0.00012660737847167283
19,0.07240495214435627,0.7247656813266041,0.21611716565866435,0.9453125,0.00011128793589247607
20,0.06998477847413803,0.7236842105263158,0.21705415805604056,0.9466145833333334,0.0001
