epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.26102179213146853,0.730349070818684,0.14796032304181106,0.9427083333333334,0.0005573770491803278
2,0.20232213303689064,0.7040745856353591,0.19966344477793754,0.9453125,0.0009979798666177075
3,0.18373513597298444,0.753264691109995,0.2175274594779977,0.9440104166666666,0.0009185752805548271
4,0.16695062785856124,0.7486815670517328,0.21620054138472228,0.9401041666666666,0.000845488545681857
5,0.15020449856311324,0.7704671019588146,0.2627580191670362,0.9440104166666666,0.0007782169801558843
6,0.14029340158269657,0.7646911099949775,0.24040900673143972,0.9388020833333334,0.0007162978981749909
7,0.1296940519800031,0.7525426921145153,0.2353381321521235,0.9361979166666666,0.0006593054276805092
8,0.12204140194547855,0.7640946760421898,0.24667770474224768,0.94140625,0.0006068475812598103
9,0.11210033859360993,0.7603277247614264,0.23019871004562037,0.9296875,0.000558563560103646
10,0.10834483184465547,0.7520404319437468,0.24058137996991433,0.9401041666666666,0.000514121272474983
11,0.0989183556530776,0.7597312908086389,0.2401058803430113,0.9401041666666666,0.00047321504962165604
12,0.09196692633980173,0.7661978905072827,0.2442315782817349,0.9375,0.00043556354342315785
13,0.08746908160638277,0.7567491210447012,0.2304548023973371,0.9388020833333334,0.00040090779131183197
14,0.08372860284507032,0.7625251130085384,0.2342372905121789,0.9375,0.0003690094351592282
15,0.07978054454807586,0.7579105976896032,0.2292197100434737,0.9388020833333334,0.00033964908187733166
16,0.07540703864722717,0.7450087895529885,0.234024058610721,0.9309895833333334,0.00031262479445907845
17,0.07158723947539078,0.7496546961325966,0.22883794272536362,0.9309895833333334,0.0002877507030797126
18,0.06991672933071368,0.7541122551481668,0.23012636612552428,0.9375,0.0002648557267063065
19,0.06795559371480854,0.7489954796584631,0.23367228718609265,0.9361979166666666,0.00024378239642282705
20,0.06415281440244942,0.7456052235057758,0.23769952386278792,0.93359375,0.0002243857723777181
21,0.06081046295026696,0.7487757408337519,0.2232654315744027,0.9388020833333334,0.0002065324469048931
22,0.05962299435149606,0.7480223505775991,0.23053596942144794,0.93359375,0.00019009962696172383
23,0.057452449370629904,0.7461702661978905,0.23537585718632012,0.93359375,0.00017497428957314305
24,0.05599804140051933,0.7420894023103968,0.23522510960040363,0.93359375,0.000161052404473106
25,0.05483757496273857,0.7467353088900051,0.23774566082243828,0.9361979166666666,0.00014823821859683188
26,0.053312532100220765,0.7481165243596183,0.25328115360126446,0.93359375,0.0001364435975026478
27,0.051935661421346715,0.73901305876444,0.2312072264883494,0.9388020833333334,0.00012558741919381397
28,0.0512973477730785,0.745605223505776,0.24162563896825567,0.9361979166666666,0.00011559501617110823
29,0.04977669725118856,0.7400489703666498,0.23817525814976873,0.9309895833333334,0.00010639766187867449
30,0.04935811499012559,0.738981667503767,0.2350555715389945,0.93359375,0.0001
