epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.2557705851286892,0.7677361211247297,0.15521297006296825,0.9453125,0.0005573770491803278
2,0.20034288184914162,0.7456380677721702,0.14772838119726392,0.9505208333333334,0.0009929473692403016
3,0.18343688220512577,0.7811103100216295,0.21913898346565355,0.9453125,0.0007428508751691165
4,0.1624673126583419,0.7717375630857967,0.23310839583543622,0.9479166666666666,0.0005557469004240602
5,0.14885857496864913,0.7794160057678443,0.27479137268542875,0.9505208333333334,0.0004157693389815779
6,0.13887988885001437,0.7703677000720981,0.2627024340313041,0.9479166666666666,0.0003110483263249423
7,0.13282583808390105,0.7634823359769287,0.2751323696096767,0.9505208333333334,0.00023270369466526404
8,0.1256658996992964,0.7685652487382841,0.2587424044909982,0.94921875,0.00017409194947506194
9,0.12139417736874364,0.7733958183129056,0.274856958169733,0.9479166666666666,0.00013024291219623527
10,0.11771496960787269,0.7725666906993511,0.2895260726747497,0.94921875,0.0001
