epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.24656018481506564,0.6893520843797087,0.12165159891541652,0.9388020833333334,0.0005573770491803278
2,0.2009916985786058,0.7178239578101456,0.15179937107239977,0.9401041666666666,0.0009968593341909892
3,0.18108758336402536,0.7433450527373179,0.2017498287643165,0.93359375,0.0008762397501349779
4,0.16092859456936517,0.7722877950778504,0.265542922162583,0.9388020833333334,0.0007702150879087879
5,0.14847181443639887,0.7650364138623807,0.2826208988059494,0.9440104166666666,0.0006770193677597475
6,0.1406520817852844,0.7771848317428427,0.26366881689339716,0.9401041666666666,0.0005951002927848235
7,0.12900370356392085,0.7781265695630336,0.2845105848805158,0.9453125,0.0005230933933905671
8,0.12160634063184261,0.763184329482672,0.2754937781462668,0.9440104166666666,0.00045979930026315174
9,0.11562641773645471,0.7881717729784029,0.3087419504949811,0.9479166666666666,0.00040416376730002194
10,0.10800162675540621,0.7894902059266701,0.2735943631850747,0.94140625,0.00035526011175888913
11,0.10308523797165088,0.767610497237569,0.26744071944426057,0.94140625,0.0003122737791417343
12,0.09895997265792959,0.7796961325966851,0.30414416602914685,0.9453125,0.00027448877572172506
13,0.09499536153322798,0.778597438473129,0.3089709240317968,0.9440104166666666,0.00024127574272899294
14,0.09151423493839377,0.771848317428428,0.2731074019833986,0.9375,0.00021208147355520346
15,0.08839706691905735,0.7768081366147664,0.2941286437656352,0.9440104166666666,0.0001864196993722138
16,0.08486527081851553,0.7757722250125565,0.2989014614729314,0.9453125,0.00016386298968721925
17,0.0831953418266967,0.7808262179809141,0.30675647356357044,0.9453125,0.00014403563292751412
18,0.08153933544105631,0.7774987443495731,0.2923188024676007,0.9440104166666666,0.00012660737847167283
19,0.07963834094958819,0.7769964841788045,0.29139838527544093,0.9453125,0.00011128793589247607
20,0.07787483977532483,0.7801356102461074,0.30640395670004267,0.9440104166666666,0.0001
