epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.25348414980420253,0.7191643454038996,0.26152996521412186,0.9348958333333334,0.0005573770491803278
2,0.2233888711628875,0.7437883008356545,0.3128002045475053,0.9401041666666666,0.0009968593341909892
3,0.20633023744070433,0.7923398328690808,0.39230665199076187,0.9440104166666666,0.0008762397501349779
4,0.18823025769334498,0.7978830083565458,0.4117098337915741,0.9427083333333334,0.0007702150879087879
5,0.18310196400900197,0.8011977715877439,0.42302392685072354,0.94140625,0.0006770193677597475
6,0.17366030744117936,0.8002506963788301,0.37027499533439395,0.9388020833333334,0.0005951002927848235
7,0.1673647823130212,0.8202506963788301,0.4481950009990345,0.9401041666666666,0.0005230933933905671
8,0.16236934138507378,0.8195821727019499,0.42187066919618726,0.94140625,0.00045979930026315174
9,0.1604830341913351,0.8182729805013927,0.4171695941576729,0.94140625,0.00040416376730002194
10,0.15622872417050648,0.8195543175487465,0.41100292741743427,0.9401041666666666,0.00035526011175888913
11,0.14710321490902725,0.8213370473537605,0.4268591597000279,0.9440104166666666,0.0003122737791417343
12,0.14681930385711717,0.8200278551532033,0.43070107448488143,0.9401041666666666,0.00027448877572172506
13,0.14494327790429437,0.8177715877437326,0.40006075965525867,0.94140625,0.00024127574272899294
14,0.14386940302281845,0.8200000000000001,0.41765892775562274,0.94140625,0.00021208147355520346
15,0.14196442343234048,0.8243454038997214,0.42704873492031936,0.9401041666666666,0.0001864196993722138
16,0.13758496161762293,0.8294428969359331,0.42761685609679245,0.9401041666666666,0.00016386298968721925
17,0.13811571532633246,0.8289415041782731,0.44388447721314916,0.94140625,0.00014403563292751412
18,0.13480703815878406,0.8294986072423397,0.4343942382731967,0.9427083333333334,0.00012660737847167283
19,0.13294520753064776,0.8304735376044569,0.4404164987601795,0.9388020833333334,0.00011128793589247607
20,0.1308396832669169,0.8217548746518106,0.43090729716544574,0.94140625,0.0001
