epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.25266258248953316,0.7211024876796411,0.17434044729264536,0.9361979166666666,0.0005573770491803278
2,0.198314750945665,0.7407265322985216,0.216206357007358,0.9388020833333334,0.0009929473692403016
3,0.17709673289966776,0.7616490099448165,0.28216248670175365,0.94140625,0.0007428508751691165
4,0.1578099363279052,0.7645704842564995,0.29700244877518783,0.9453125,0.0005557469004240602
5,0.14577350639776002,0.7892407117773778,0.31807649254944176,0.9466145833333334,0.0004157693389815779
6,0.13460072705416176,0.7637146988520671,0.3073242174747644,0.9479166666666666,0.0003110483263249423
7,0.12743754993851591,0.7910113022693067,0.32792063270443517,0.9466145833333334,0.00023270369466526404
8,0.12107384743971553,0.7835748222032047,0.3325097595840054,0.9466145833333334,0.00017409194947506194
9,0.11688861629463793,0.7882078673237525,0.33348640526873574,0.9466145833333334,0.00013024291219623527
10,0.11303766716907664,0.7776138342137103,0.3309685830618136,0.9453125,0.0001
