epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.25298922303003996,0.7212205270457698,0.18014051422303454,0.9361979166666666,0.0005573770491803278
2,0.1983332927755224,0.7397822173694927,0.2259836498691445,0.9388020833333334,0.0009979798666177075
3,0.17924400064639928,0.7630064626552955,0.2846839230470766,0.9427083333333334,0.0009185752805548271
4,0.1612825771354563,0.7443562428069761,0.2732804965462345,0.9440104166666666,0.000845488545681857
5,0.14890237937007494,0.7861126685749698,0.3103147881377347,0.9453125,0.0007782169801558843
6,0.13600682530824731,0.7314604420574261,0.280993765191241,0.9427083333333334,0.0007162978981749909
7,0.12805962851801053,0.7976215067725086,0.3308826035484294,0.9427083333333334,0.0006593054276805092
8,0.11916097400452548,0.7732758875084841,0.3307837530236602,0.9440104166666666,0.0006068475812598103
9,0.11147437995769144,0.7870274736624664,0.31490355901785816,0.9440104166666666,0.000558563560103646
10,0.1028544047347656,0.768347743972615,0.31008330754955393,0.9453125,0.000514121272474983
11,0.09791193469389667,0.7759907929294418,0.3068307066411946,0.9375,0.00047321504962165604
12,0.09122604763180744,0.755481453064597,0.321154783132289,0.9453125,0.00043556354342315785
13,0.0865079830059918,0.7672558798359251,0.32278301179450253,0.9440104166666666,0.00040090779131183197
14,0.08097048678503531,0.7780564818366925,0.3110803830081665,0.94140625,0.0003690094351592282
15,0.07910394353595207,0.7723905922625195,0.32417466856155497,0.94140625,0.00033964908187733166
16,0.0736647508962731,0.764275385841178,0.337481176958833,0.9453125,0.00031262479445907845
17,0.07228761461631554,0.7592587127807123,0.33376602649154696,0.9375,0.0002877507030797126
18,0.06869912488249744,0.7670788207867325,0.32791428268305584,0.9427083333333334,0.0002648557267063065
19,0.06733896227447482,0.7709741198689762,0.31934912084425054,0.94140625,0.00024378239642282705
20,0.06544115942546992,0.7618260689940095,0.3238900872837057,0.9375,0.0002243857723777181
21,0.06223830818463632,0.7651016614040782,0.3214590186355228,0.9401041666666666,0.0002065324469048931
22,0.0600433687611324,0.7660754861746393,0.32591520672790014,0.9401041666666666,0.00019009962696172383
23,0.05897839899682175,0.7620031280432024,0.3241803231859928,0.94140625,0.00017497428957314305
24,0.0570685988655541,0.7671673503113289,0.3320868631416552,0.9375,0.000161052404473106
25,0.05563217616541599,0.7677280373004398,0.3267800777927748,0.9401041666666666,0.00014823821859683188
26,0.05467649916096068,0.7648950925133532,0.3224779373131387,0.9401041666666666,0.0001364435975026478
27,0.05317575455741669,0.7708855903443798,0.3269816634199401,0.9401041666666666,0.00012558741919381397
28,0.052243355934212844,0.7647475433056925,0.3164301385277877,0.9375,0.00011559501617110823
29,0.05154742236150717,0.7658689172839143,0.33374386483100876,0.9388020833333334,0.00010639766187867449
30,0.05070784493402495,0.7624162658246525,0.34050695503450945,0.94140625,0.0001
