epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.24214691293191135,0.6911727774987444,0.12684372882244574,0.9375,0.0005573770491803278
2,0.20060736116597322,0.7240708186840784,0.15493873317739632,0.9401041666666666,0.0009968593341909892
3,0.1800378004195002,0.7451343545956804,0.20486149723109523,0.9388020833333334,0.0008762397501349779
4,0.16045662536611402,0.7796647413360122,0.2769989357148414,0.9361979166666666,0.0007702150879087879
5,0.14790474066162498,0.7712204922149674,0.2904733752074862,0.9440104166666666,0.0006770193677597475
6,0.14007244605904187,0.7790996986438975,0.25804004128639696,0.94140625,0.0005951002927848235
7,0.12786279050860463,0.7815482169763939,0.2842925307594598,0.9440104166666666,0.0005230933933905671
8,0.11983346022907795,0.7666059768960322,0.2698073121722312,0.9427083333333334,0.00045979930026315174
9,0.11341087227853817,0.7943558513309894,0.3126468516353463,0.9440104166666666,0.00040416376730002194
10,0.10604842110135691,0.787292817679558,0.26125150861827773,0.9388020833333334,0.00035526011175888913
11,0.1010585454996766,0.7683952787543947,0.26034709291451813,0.94140625,0.0003122737791417343
12,0.09646512601312583,0.781830738322451,0.30544949988970255,0.9479166666666666,0.00027448877572172506
13,0.09235561525494587,0.7764942240080361,0.2975512992578164,0.9453125,0.00024127574272899294
14,0.08873536031905228,0.77404570567554,0.2703649682759353,0.9375,0.00021208147355520346
15,0.0852711699691003,0.7757094424912104,0.28404739902072934,0.9401041666666666,0.0001864196993722138
16,0.0816033890819162,0.7751443997990959,0.28664212769653086,0.9440104166666666,0.00016386298968721925
17,0.07976904564453818,0.7790683073832245,0.29605654338635745,0.9466145833333334,0.00014403563292751412
18,0.077926223582732,0.7789741336012054,0.2877418889572623,0.9453125,0.00012660737847167283
19,0.07550523598201392,0.7674221496735308,0.2805712863918963,0.9453125,0.00011128793589247607
20,0.07361333296308673,0.7722564038171773,0.29007450404511015,0.9453125,0.0001
