epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.2526724370332753,0.721840233717945,0.17446229899049223,0.9361979166666666,0.0005573770491803278
2,0.1981722459621061,0.7355918198719273,0.217455370173724,0.9388020833333334,0.0009968593341909892
3,0.17806237181875764,0.7584324372178121,0.2812813929039041,0.94140625,0.0008762397501349779
4,0.1600625573740742,0.7451530085283443,0.27195243333253294,0.9440104166666666,0.0007702150879087879
5,0.14756437942264525,0.7835748222032047,0.30837228166447966,0.9466145833333334,0.0006770193677597475
6,0.13470987309285296,0.7325523061941157,0.28467625896354515,0.9440104166666666,0.0005951002927848235
7,0.12741023553459624,0.7910998317939033,0.3205741959856512,0.9453125,0.0005230933933905671
8,0.11852166339815633,0.7680526455572934,0.32856361926989364,0.9466145833333334,0.00045979930026315174
9,0.1124811031348337,0.7864962965148876,0.32276044461048475,0.9453125,0.00040416376730002194
10,0.1036902213908308,0.762534305190781,0.320560376141111,0.9479166666666666,0.00035526011175888913
11,0.0989561728466817,0.7718594151149408,0.30626919567013505,0.9427083333333334,0.0003122737791417343
12,0.09338741460285051,0.756868415616608,0.3287460115633738,0.9479166666666666,0.00027448877572172506
13,0.0893795430599674,0.766606663322218,0.32302533386907945,0.9466145833333334,0.00024127574272899294
14,0.08536597800145788,0.7733349071915484,0.3195022780576562,0.9466145833333334,0.00021208147355520346
15,0.08335474430303264,0.7647475433056924,0.331258183637472,0.94921875,0.0001864196993722138
16,0.0792915273336618,0.7658394074423821,0.3291593919662068,0.9505208333333334,0.00016386298968721925
17,0.07792639050905298,0.7609702835895771,0.33428253926548024,0.9466145833333334,0.00014403563292751412
18,0.07537696047163592,0.7694396081093045,0.3361822373841624,0.9479166666666666,0.00012660737847167283
19,0.07417974951184862,0.7687903915955971,0.32587419262045464,0.9453125,0.00011128793589247607
20,0.07280724594081806,0.7604686162835306,0.3254260464818001,0.9453125,0.0001
