epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.23759653404112754,0.7030641672674838,0.18605256182564803,0.9518229166666666,0.0005573770491803278
2,0.1957277408914595,0.7302090843547224,0.18892151979528096,0.9479166666666666,0.0009968593341909892
3,0.1766616599710007,0.7196827685652487,0.17436388029284605,0.94921875,0.0008762397501349779
4,0.15951918531966403,0.732083633741889,0.2177340605338265,0.953125,0.0007702150879087879
5,0.14642063558586244,0.7200793078586878,0.21781672462390858,0.9466145833333334,0.0006770193677597475
6,0.13458312704129433,0.7177361211247296,0.20850341665702848,0.9466145833333334,0.0005951002927848235
7,0.12519610536898054,0.7362653208363374,0.19158025113210342,0.9466145833333334,0.0005230933933905671
8,0.11697431571963357,0.7254506128334535,0.2108848247677308,0.9479166666666666,0.00045979930026315174
9,0.10927593497544284,0.7277577505407354,0.20880702066826418,0.9466145833333334,0.00040416376730002194
10,0.10359795553594585,0.7319754866618601,0.21144733810594768,0.9479166666666666,0.00035526011175888913
11,0.0976888159123378,0.7286950252343187,0.22653690855505598,0.94921875,0.0003122737791417343
12,0.09375268690348641,0.7233958183129056,0.20005847196822493,0.9466145833333334,0.00027448877572172506
13,0.08936505458825003,0.7270007209805336,0.2096800203447797,0.9466145833333334,0.00024127574272899294
14,0.08557503687111827,0.7246575342465753,0.2190082828624664,0.94921875,0.00021208147355520346
15,0.08267176637380588,0.7243330930064888,0.20996229431669933,0.9466145833333334,0.0001864196993722138
16,0.0801685130359923,0.7277577505407353,0.2086199295179412,0.9466145833333334,0.00016386298968721925
17,0.07849618878851576,0.7217015140591204,0.1966147579583104,0.9479166666666666,0.00014403563292751412
18,0.07610127193535246,0.7254145638067772,0.21277038873956672,0.9466145833333334,0.00012660737847167283
19,0.07479277272837434,0.7252343186733958,0.21280521083493553,0.9505208333333334,0.00011128793589247607
20,0.07248846770120346,0.7218457101658255,0.21613909055997158,0.9479166666666666,0.0001
