epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.23889858405885658,0.7980874665306642,0.2691449022198615,0.9309895833333334,0.0005573770491803278
2,0.21150394111144832,0.8214713757490756,0.36767681914832023,0.9309895833333334,0.0009968593341909892
3,0.19528489777954613,0.8155042713247481,0.35351762329122893,0.93359375,0.0008762397501349779
4,0.1846866704281268,0.8353946194058395,0.3844804318371036,0.9322916666666666,0.0007702150879087879
5,0.1756957077337959,0.824888435547622,0.36090597704328875,0.9309895833333334,0.0006770193677597475
6,0.16727855913643916,0.8219048833354583,0.38733862055076745,0.9283854166666666,0.0005951002927848235
7,0.1614644931159853,0.8231034043095754,0.38467417180988406,0.9322916666666666,0.0005230933933905671
8,0.15815709825090277,0.8093841642228738,0.4065227173798902,0.9322916666666666,0.00045979930026315174
9,0.150932990377996,0.830932041310723,0.43028760503759844,0.93359375,0.00040416376730002194
10,0.1497248913487041,0.8196863445110288,0.4286344258777551,0.9322916666666666,0.00035526011175888913
11,0.1498933615904998,0.8104806834119597,0.4037564008413806,0.93359375,0.0003122737791417343
12,0.14304949573385037,0.8171618003315059,0.4340365764654132,0.9361979166666666,0.00027448877572172506
13,0.14192813419835354,0.8140252454417952,0.4474601181285755,0.9348958333333334,0.00024127574272899294
14,0.1388008318296293,0.8169577967614433,0.4542248983168763,0.9361979166666666,0.00021208147355520346
15,0.13589148223400116,0.8168047940838964,0.4468123651240904,0.9348958333333334,0.0001864196993722138
16,0.13520439671791665,0.8157082748948106,0.4512321364884488,0.9348958333333334,0.00016386298968721925
17,0.13204625144419146,0.819686344511029,0.4504764838417834,0.9361979166666666,0.00014403563292751412
18,0.13090140632982175,0.8138212418717328,0.46420888586119713,0.9375,0.00012660737847167283
19,0.13069975041458762,0.8149432615070763,0.4488543516580538,0.9388020833333334,0.00011128793589247607
20,0.1265341491112864,0.814739257937014,0.44551485782085726,0.9401041666666666,0.0001
