epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.2665837084253629,0.7149644406409537,0.14876797276804016,0.9375,0.0005573770491803278
2,0.21362440460702267,0.7441496739162511,0.21927520074808352,0.9375,0.0009968593341909892
3,0.20193124577645363,0.7438840853424618,0.2566548575588661,0.9427083333333334,0.0008762397501349779
4,0.1880351082096255,0.7629769528137633,0.28303480084805943,0.9401041666666666,0.0007702150879087879
5,0.18191680578681513,0.7801811904270073,0.294600016062521,0.9453125,0.0006770193677597475
6,0.17212007897413842,0.749815563490424,0.29523496696338536,0.9440104166666666,0.0005951002927848235
7,0.16200320607399551,0.7957328769144509,0.32088319756522,0.9453125,0.0005230933933905671
8,0.15924498983999577,0.7795614837548323,0.3257934904172735,0.9466145833333334,0.00045979930026315174
9,0.159037746489048,0.7834567828370763,0.3303928176338611,0.9466145833333334,0.00040416376730002194
10,0.15023971703357814,0.7825124679080474,0.34468659933690693,0.9479166666666666,0.00035526011175888913
11,0.14885379049957284,0.7767875586508101,0.29442502926790237,0.9466145833333334,0.0003122737791417343
12,0.1461216906706492,0.7636556791690028,0.33423796062208694,0.9453125,0.00027448877572172506
13,0.14418193149736258,0.7845781568152979,0.3192091717199345,0.9466145833333334,0.00024127574272899294
14,0.1402527633145815,0.7848437453890872,0.3362760177900652,0.9466145833333334,0.00021208147355520346
15,0.1389892966282077,0.7810369758314398,0.3512006121184565,0.94921875,0.0001864196993722138
16,0.13298315164156077,0.7736300056068699,0.3465534515745887,0.9466145833333334,0.00016386298968721925
17,0.12995469600446824,0.7815386431374863,0.3429890782187032,0.94921875,0.00014403563292751412
18,0.1333477809056034,0.7847257060229587,0.3412178421047058,0.9505208333333334,0.00012660737847167283
19,0.1279055001895602,0.7776138342137102,0.33819571822914535,0.9505208333333334,0.00011128793589247607
20,0.13305273468840897,0.777554814530646,0.3368505809908685,0.94921875,0.0001
