epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.23443683573022123,0.8199923498661227,0.313423242478049,0.9296875,0.0005573770491803278
2,0.2014800611792541,0.8225678949381614,0.3664537764794701,0.93359375,0.0009979798666177075
3,0.1838624904734817,0.8192018360321306,0.38783129483064016,0.9348958333333334,0.0009185752805548271
4,0.17328132077203534,0.8120107101874282,0.3971119548705697,0.9348958333333334,0.000845488545681857
5,0.1622881055847416,0.8106591865357644,0.31519327982540507,0.9283854166666666,0.0007782169801558843
6,0.15194128544592275,0.808287645033788,0.38201979133364916,0.9322916666666666,0.0007162978981749909
7,0.14569073515694317,0.8236134132347316,0.40122142865710847,0.93359375,0.0006593054276805092
8,0.14209200609929679,0.8118322070636236,0.4065943786603691,0.9348958333333334,0.0006068475812598103
9,0.1337231649010162,0.8208083641463726,0.4023405147246041,0.93359375,0.000558563560103646
10,0.12937642802007315,0.814178248119342,0.41717732087743015,0.9375,0.000514121272474983
11,0.12562250835079003,0.8122147137574908,0.3878736739736258,0.9309895833333334,0.00047321504962165604
12,0.11916111862453503,0.8132092311615453,0.39969720715568763,0.93359375,0.00043556354342315785
13,0.11750324664077139,0.8011475200816014,0.4073440387749066,0.9322916666666666,0.00040090779131183197
14,0.1124440861366144,0.8008925156190233,0.4169543187233393,0.9361979166666666,0.0003690094351592282
15,0.10820927292229683,0.8035190615835777,0.4165190973902067,0.9322916666666666,0.00033964908187733166
16,0.10718886469437824,0.8112201963534362,0.4415163243092844,0.9361979166666666,0.00031262479445907845
17,0.10210848049207674,0.8106336860895065,0.4358289922886427,0.9348958333333334,0.0002877507030797126
18,0.10041642525210613,0.8030600535509372,0.4403087163620681,0.9401041666666666,0.0002648557267063065
19,0.09467953084627302,0.7968889455565472,0.4247826142441383,0.9309895833333334,0.00024378239642282705
20,0.09744858818991882,0.8057120999617493,0.4188106298627583,0.9270833333333334,0.0002243857723777181
21,0.09190588187032599,0.8025500446257811,0.41686735097751043,0.9309895833333334,0.0002065324469048931
22,0.09057904807169263,0.7972459518041566,0.4418669443279266,0.9309895833333334,0.00019009962696172383
23,0.08502489900807055,0.7973734540354456,0.42473911112083623,0.93359375,0.00017497428957314305
24,0.0872563310270387,0.8005610098176718,0.42458688092964725,0.9309895833333334,0.000161052404473106
25,0.08466076723686079,0.8034935611373198,0.41361384612996366,0.9309895833333334,0.00014823821859683188
26,0.08351698037751806,0.8040290705087338,0.43434380281953666,0.93359375,0.0001364435975026478
27,0.08082688800475704,0.8023205406094607,0.4335391183310988,0.9296875,0.00012558741919381397
28,0.0839841101258024,0.7999744995537422,0.4290258395832028,0.9322916666666666,0.00011559501617110823
29,0.08017674226283543,0.7981894683156955,0.42974403851584414,0.9270833333333334,0.00010639766187867449
30,0.0776985262528183,0.7978834629606018,0.4245027283272382,0.9309895833333334,0.0001
