epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.26490732963855673,0.7605984138428262,0.14603085704886395,0.94921875,0.0005573770491803278
2,0.20865580269960854,0.7241888968997838,0.12680998986816497,0.9505208333333334,0.0009979798666177075
3,0.1977934015657359,0.7884643114635905,0.18043197823583904,0.9427083333333334,0.0009185752805548271
4,0.18161928299360158,0.7743691420331651,0.19325082439720342,0.9466145833333334,0.000845488545681857
5,0.16910076412425293,0.776676279740447,0.2532028447869037,0.9466145833333334,0.0007782169801558843
6,0.16178674241755067,0.7723143475126171,0.27185067379909916,0.9518229166666666,0.0007162978981749909
7,0.15634268876619456,0.7618601297764961,0.27528030978478046,0.94921875,0.0006593054276805092
8,0.1484525126776075,0.7714131218457101,0.22452716135456263,0.9505208333333334,0.0006068475812598103
9,0.14460394486058048,0.7790194664744052,0.2811539722713436,0.9518229166666666,0.000558563560103646
10,0.1329011497640513,0.7828046142754146,0.24950555588651482,0.9505208333333334,0.000514121272474983
11,0.13424497774643143,0.7804974765681326,0.25097589052639185,0.94140625,0.00047321504962165604
12,0.12406846971773519,0.7727469358327325,0.29639533509266913,0.9505208333333334,0.00043556354342315785
13,0.12117344581681054,0.7729632299927902,0.2869127561905593,0.9453125,0.00040090779131183197
14,0.1204521978743435,0.7806416726748377,0.25039789880697283,0.9505208333333334,0.0003690094351592282
15,0.11552637247595846,0.7598774333093006,0.2572045867302782,0.9466145833333334,0.00033964908187733166
16,0.11469104260630239,0.762364816149964,0.28201169642543833,0.9466145833333334,0.00031262479445907845
17,0.11056012243819915,0.7732876712328767,0.28001928083634653,0.9440104166666666,0.0002877507030797126
18,0.10985793895656015,0.7680605623648161,0.2840230838164229,0.94921875,0.0002648557267063065
19,0.10499242989997554,0.7766402307137708,0.2833192121419806,0.9427083333333334,0.00024378239642282705
20,0.10299971154550226,0.7723864455659697,0.26230053823637584,0.9453125,0.0002243857723777181
21,0.09884115058656145,0.7742609949531363,0.273804549805062,0.9466145833333334,0.0002065324469048931
22,0.10047586184994477,0.7733237202595529,0.2643756825644905,0.9466145833333334,0.00019009962696172383
23,0.09632181386819215,0.7708002883922134,0.25491996463709804,0.9440104166666666,0.00017497428957314305
24,0.09193801363490946,0.7719538572458543,0.2714659226038071,0.9440104166666666,0.000161052404473106
25,0.09331022162081265,0.7735400144196106,0.24457732548899444,0.94140625,0.00014823821859683188
26,0.08932309779452115,0.7660418168709444,0.24313278173925656,0.94140625,0.0001364435975026478
27,0.09219477284790539,0.7733958183129055,0.26656439549159056,0.9427083333333334,0.00012558741919381397
28,0.08903166671412263,0.7683129055515501,0.2749900694626572,0.9440104166666666,0.00011559501617110823
29,0.08588016355728231,0.7725666906993511,0.2755846611333136,0.9427083333333334,0.00010639766187867449
30,0.08542075736554174,0.7710886806056236,0.2798251432555339,0.9453125,0.0001
