epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.23846945755668286,0.7026315789473684,0.1911625839590847,0.9518229166666666,0.0005573770491803278
2,0.19635076584612451,0.7327685652487383,0.18783069663042926,0.9479166666666666,0.0009979798666177075
3,0.17701237406430206,0.7245854361932229,0.17626494882707114,0.94921875,0.0009185752805548271
4,0.15986333975220116,0.732083633741889,0.21939518247706827,0.9518229166666666,0.000845488545681857
5,0.1468150080219517,0.726027397260274,0.21360774594367393,0.9466145833333334,0.0007782169801558843
6,0.13533263644430696,0.7216294160057679,0.20750438422453593,0.9479166666666666,0.0007162978981749909
7,0.12577244512191632,0.7386445565969718,0.19122521412187743,0.9479166666666666,0.0006593054276805092
8,0.11720351514414074,0.7250180245133382,0.20732014085410894,0.9466145833333334,0.0006068475812598103
9,0.10836315315549935,0.7370223503965393,0.21504925928202956,0.9466145833333334,0.000558563560103646
10,0.10240778487508859,0.733633741888969,0.20648642876706857,0.9427083333333334,0.000514121272474983
11,0.09516475054367286,0.7282624369142032,0.22809290296799334,0.9479166666666666,0.00047321504962165604
12,0.09145253608987583,0.7228550829127613,0.19508605263380352,0.9388020833333334,0.00043556354342315785
13,0.08548038137879799,0.7282624369142033,0.21688303181665802,0.9440104166666666,0.00040090779131183197
14,0.08102333591872357,0.7207281903388608,0.19964514459723867,0.9440104166666666,0.0003690094351592282
15,0.07639226125083803,0.7236481614996394,0.22161461250181874,0.9440104166666666,0.00033964908187733166
16,0.07340581171456875,0.730173035328046,0.20010588992419484,0.94140625,0.00031262479445907845
17,0.07195220573434258,0.7153929343907715,0.19519340333024085,0.9453125,0.0002877507030797126
18,0.06719320375714602,0.7297043979812546,0.21877786430898136,0.9440104166666666,0.0002648557267063065
19,0.06595080990980311,0.7243330930064888,0.22269391265963748,0.9466145833333334,0.00024378239642282705
20,0.062035770995951284,0.7184931506849315,0.21178428550426562,0.9453125,0.0002243857723777181
21,0.06053273084505302,0.7165104542177361,0.21464810347399066,0.9466145833333334,0.0002065324469048931
22,0.058650731396808375,0.7158976207642394,0.21793285283125446,0.9466145833333334,0.00019009962696172383
23,0.056335367640949846,0.7191780821917809,0.20279084414930157,0.9466145833333334,0.00017497428957314305
24,0.055757561176106696,0.7215573179524153,0.22134136612362967,0.9453125,0.000161052404473106
25,0.05348102168399629,0.7224945926459986,0.2195060200340042,0.9466145833333334,0.00014823821859683188
26,0.05264115394130955,0.7210165825522711,0.21776738863368347,0.9453125,0.0001364435975026478
27,0.051546666676526874,0.7156452775775054,0.21132605453128547,0.9440104166666666,0.00012558741919381397
28,0.05021509448656949,0.7202956020187454,0.20705409528638377,0.9466145833333334,0.00011559501617110823
29,0.04870345220121184,0.7212328767123287,0.22095243203029738,0.9440104166666666,0.00010639766187867449
30,0.048761727984964365,0.720620043258832,0.21032435591540136,0.9466145833333334,0.0001
