epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.24737208524370582,0.8079962807996282,0.26880415717713485,0.9348958333333334,0.0005573770491803278
2,0.1967574641774825,0.8317335302321767,0.3292735659701525,0.9348958333333334,0.0009979798666177075
3,0.17908684458068716,0.8530368911860421,0.3951463951203091,0.9388020833333334,0.0009185752805548271
4,0.1609575950608748,0.8355894659118879,0.3873711242677034,0.94140625,0.000845488545681857
5,0.1493754933883504,0.8449695080263626,0.37424300336988,0.9388020833333334,0.0007782169801558843
6,0.139625363339617,0.8578499740202915,0.39611904392864683,0.94140625,0.0007162978981749909
7,0.1273340659473485,0.8268657532748106,0.33490287339355823,0.9401041666666666,0.0006593054276805092
8,0.11917238652221555,0.8276314709984411,0.3637291373665098,0.9322916666666666,0.0006068475812598103
9,0.11201328800885173,0.8397462192687396,0.41453734730866887,0.94140625,0.000558563560103646
10,0.105043825958439,0.8148877403123035,0.3883096945815946,0.9388020833333334,0.000514121272474983
11,0.09919860376029964,0.8387343779910849,0.387484433909312,0.94140625,0.00047321504962165604
12,0.09422551922318412,0.8187983701151311,0.37655565778896744,0.9375,0.00043556354342315785
13,0.08769594161672806,0.8176771405912434,0.36781919502235316,0.93359375,0.00040090779131183197
14,0.0827679246421752,0.8212049115322558,0.3860148103245447,0.9361979166666666,0.0003690094351592282
15,0.0797388682338765,0.8118795635408975,0.33875407349175757,0.9375,0.00033964908187733166
16,0.07651721089472616,0.7952798971750484,0.32518055008907815,0.9375,0.00031262479445907845
17,0.07259817778821884,0.8065195394754834,0.3519678319004623,0.9348958333333334,0.0002877507030797126
18,0.07007065366923325,0.8107856810785681,0.3513730143547007,0.9361979166666666,0.0002648557267063065
19,0.06747107528816394,0.805206880520688,0.34838089409989864,0.9375,0.00024378239642282705
20,0.06364921349426353,0.8104848634014274,0.36615446682222735,0.93359375,0.0002243857723777181
21,0.061556101890235415,0.8148877403123035,0.3604926240228728,0.9348958333333334,0.0002065324469048931
22,0.05997516679751679,0.8067656630295075,0.3370258693323698,0.9322916666666666,0.00019009962696172383
23,0.058793166553889345,0.8017611507643504,0.33369835230811923,0.93359375,0.00017497428957314305
24,0.056378186869669736,0.8042223863045916,0.34190166170020686,0.9348958333333334,0.000161052404473106
25,0.05477768128995246,0.8069570924604151,0.3534828618135523,0.9361979166666666,0.00014823821859683188
26,0.05329356157803923,0.802772992042005,0.35774278125762027,0.93359375,0.0001364435975026478
27,0.05274940111742514,0.8077501572456041,0.34611006764267255,0.9309895833333334,0.00012558741919381397
28,0.05114826770514492,0.808570569092351,0.3474790106984039,0.9322916666666666,0.00011559501617110823
29,0.04989515206344971,0.8072305630759975,0.35113998238255184,0.9322916666666666,0.00010639766187867449
30,0.04874545147612206,0.8025268684879809,0.35005350638008564,0.93359375,0.0001
