epoch,train_loss,val_auc,val_prc,val_acc,lr
1,0.2598233209029446,0.7297212456052234,0.1458975309451645,0.9427083333333334,0.0005573770491803278
2,0.2017286072477577,0.7021283274736314,0.19727736056750184,0.9440104166666666,0.0009968593341909892
3,0.18339056285416208,0.7574083375188347,0.22218218355662572,0.9440104166666666,0.0008762397501349779
4,0.16578444559884264,0.7564665996986438,0.21619568354329566,0.9401041666666666,0.0007702150879087879
5,0.14848477134435642,0.7743910095429433,0.2578604873892878,0.9440104166666666,0.0006770193677597475
6,0.13894486245585652,0.7621484178804621,0.2394778698163256,0.9388020833333334,0.0005951002927848235
7,0.12855820129133336,0.7578164239075841,0.23474417411721235,0.9375,0.0005230933933905671
8,0.12161524916385733,0.7661978905072827,0.24976187133696864,0.9427083333333334,0.00045979930026315174
9,0.11260454446016772,0.7590406830738322,0.22642014303405278,0.9322916666666666,0.00040416376730002194
10,0.1078938596798637,0.7604846810647916,0.2381294663280121,0.9388020833333334,0.00035526011175888913
11,0.10042714984799789,0.7607985936715218,0.2369386089548843,0.9427083333333334,0.0003122737791417343
12,0.09483640254815905,0.764220241084882,0.23905253962676018,0.9401041666666666,0.00027448877572172506
13,0.09080813987165447,0.7589465092918132,0.22950933408078317,0.9375,0.00024127574272899294
14,0.08733631519040441,0.7633098945253642,0.23684999981568047,0.9388020833333334,0.00021208147355520346
15,0.08502455473673053,0.7607985936715218,0.22871581058199594,0.9375,0.0001864196993722138
16,0.08104482277985511,0.7497488699146158,0.22062305361212736,0.9348958333333334,0.00016386298968721925
17,0.07859100677012427,0.7560899045705675,0.22112538277603394,0.9322916666666666,0.00014403563292751412
18,0.07715808357891997,0.7568746860873933,0.23349884358825432,0.9375,0.00012660737847167283
19,0.07566600872915451,0.7549284279256655,0.2228229752697757,0.9361979166666666,0.00011128793589247607
20,0.07283962354427431,0.7541436464088397,0.2309763745241621,0.9388020833333334,0.0001
